trade_id,symbol,timestamp,entry_score,entry_price,pnl_usd,pnl_pct,hold_minutes,source
NVDA_2026-02-19T14:19:00+00:00,NVDA,2026-02-19T14:19:00+00:00,2.535,186.98,7.49,0.0749,5,simulation
NVDA_2026-02-19T14:20:00+00:00,NVDA,2026-02-19T14:20:00+00:00,2.535,186.9513,-5.42,-0.0542,5,simulation
NVDA_2026-02-19T14:21:00+00:00,NVDA,2026-02-19T14:21:00+00:00,2.535,187.0106,-4.84,-0.0484,5,simulation
NVDA_2026-02-19T14:22:00+00:00,NVDA,2026-02-19T14:22:00+00:00,2.535,186.97,-18.02,-0.1802,5,simulation
NVDA_2026-02-19T14:23:00+00:00,NVDA,2026-02-19T14:23:00+00:00,2.535,186.98,-1.6,-0.016,5,simulation
NVDA_2026-02-19T14:24:00+00:00,NVDA,2026-02-19T14:24:00+00:00,2.535,187.12,-3.21,-0.0321,5,simulation
NVDA_2026-02-19T14:25:00+00:00,NVDA,2026-02-19T14:25:00+00:00,2.534,186.85,-8.03,-0.0803,5,simulation
NVDA_2026-02-19T14:26:00+00:00,NVDA,2026-02-19T14:26:00+00:00,2.534,186.92,3.46,0.0346,5,simulation
NVDA_2026-02-19T14:27:00+00:00,NVDA,2026-02-19T14:27:00+00:00,2.534,186.633,7.88,0.0788,5,simulation
NVDA_2026-02-19T14:28:00+00:00,NVDA,2026-02-19T14:28:00+00:00,2.534,186.95,-6.42,-0.0642,5,simulation
NVDA_2026-02-19T14:29:00+00:00,NVDA,2026-02-19T14:29:00+00:00,2.534,187.06,-14.17,-0.1417,5,simulation
NVDA_2026-02-19T14:30:00+00:00,NVDA,2026-02-19T14:30:00+00:00,2.534,186.7,-20.35,-0.2035,5,simulation
NVDA_2026-02-19T14:31:00+00:00,NVDA,2026-02-19T14:31:00+00:00,2.534,186.9847,-38.52,-0.3852,5,simulation
NVDA_2026-02-19T14:32:00+00:00,NVDA,2026-02-19T14:32:00+00:00,2.534,186.78,-26.23,-0.2623,5,simulation
NVDA_2026-02-19T14:33:00+00:00,NVDA,2026-02-19T14:33:00+00:00,2.534,186.83,-31.58,-0.3158,5,simulation
NVDA_2026-02-19T14:34:00+00:00,NVDA,2026-02-19T14:34:00+00:00,2.534,186.795,-15.79,-0.1579,5,simulation
NVDA_2026-02-19T14:35:00+00:00,NVDA,2026-02-19T14:35:00+00:00,2.534,186.32,-14.49,-0.1449,5,simulation
NVDA_2026-02-19T14:36:00+00:00,NVDA,2026-02-19T14:36:00+00:00,2.534,186.2644,-17.95,-0.1795,5,simulation
NVDA_2026-02-19T14:37:00+00:00,NVDA,2026-02-19T14:37:00+00:00,2.532,186.29,-7.15,-0.0715,5,simulation
NVDA_2026-02-19T14:38:00+00:00,NVDA,2026-02-19T14:38:00+00:00,2.532,186.24,-8.05,-0.0805,5,simulation
NVDA_2026-02-19T14:39:00+00:00,NVDA,2026-02-19T14:39:00+00:00,2.532,186.5,-10.99,-0.1099,5,simulation
NVDA_2026-02-19T14:40:00+00:00,NVDA,2026-02-19T14:40:00+00:00,2.532,186.05,-19.08,-0.1908,5,simulation
NVDA_2026-02-19T14:41:00+00:00,NVDA,2026-02-19T14:41:00+00:00,2.532,185.93,1.08,0.0108,5,simulation
NVDA_2026-02-19T14:42:00+00:00,NVDA,2026-02-19T14:42:00+00:00,2.532,186.1568,2.86,0.0286,5,simulation
NVDA_2026-02-19T14:43:00+00:00,NVDA,2026-02-19T14:43:00+00:00,2.532,186.09,8.87,0.0887,5,simulation
NVDA_2026-02-19T14:44:00+00:00,NVDA,2026-02-19T14:44:00+00:00,2.532,186.295,-14.76,-0.1476,5,simulation
NVDA_2026-02-19T14:45:00+00:00,NVDA,2026-02-19T14:45:00+00:00,2.532,185.695,35.81,0.3581,5,simulation
NVDA_2026-02-19T14:46:00+00:00,NVDA,2026-02-19T14:46:00+00:00,2.532,185.95,20.97,0.2097,5,simulation
NVDA_2026-02-19T14:47:00+00:00,NVDA,2026-02-19T14:47:00+00:00,2.532,186.21,33.03,0.3303,5,simulation
NVDA_2026-02-19T14:48:00+00:00,NVDA,2026-02-19T14:48:00+00:00,2.532,186.255,45.37,0.4537,5,simulation
NVDA_2026-02-19T14:49:00+00:00,NVDA,2026-02-19T14:49:00+00:00,2.532,186.02,40.32,0.4032,5,simulation
NVDA_2026-02-19T14:50:00+00:00,NVDA,2026-02-19T14:50:00+00:00,2.531,186.36,45.41,0.4541,5,simulation
NVDA_2026-02-19T14:51:00+00:00,NVDA,2026-02-19T14:51:00+00:00,2.531,186.34,46.15,0.4615,5,simulation
NVDA_2026-02-19T14:52:00+00:00,NVDA,2026-02-19T14:52:00+00:00,2.531,186.825,20.88,0.2088,5,simulation
NVDA_2026-02-19T14:53:00+00:00,NVDA,2026-02-19T14:53:00+00:00,2.531,187.1,-4.81,-0.0481,5,simulation
NVDA_2026-02-19T14:54:00+00:00,NVDA,2026-02-19T14:54:00+00:00,2.531,186.77,-0.8,-0.008,5,simulation
NVDA_2026-02-19T14:55:00+00:00,NVDA,2026-02-19T14:55:00+00:00,2.531,187.2063,-34.58,-0.3458,5,simulation
NVDA_2026-02-19T14:56:00+00:00,NVDA,2026-02-19T14:56:00+00:00,2.531,187.1999,-15.29,-0.1529,5,simulation
NVDA_2026-02-19T14:57:00+00:00,NVDA,2026-02-19T14:57:00+00:00,2.531,187.215,-2.84,-0.0284,5,simulation
NVDA_2026-02-19T14:58:00+00:00,NVDA,2026-02-19T14:58:00+00:00,2.531,187.01,22.89,0.2289,5,simulation
NVDA_2026-02-19T14:59:00+00:00,NVDA,2026-02-19T14:59:00+00:00,2.531,186.755,29.14,0.2914,5,simulation
NVDA_2026-02-19T15:00:00+00:00,NVDA,2026-02-19T15:00:00+00:00,2.531,186.559,47.76,0.4776,5,simulation
NVDA_2026-02-19T15:01:00+00:00,NVDA,2026-02-19T15:01:00+00:00,2.531,186.9136,25.51,0.2551,5,simulation
NVDA_2026-02-19T15:02:00+00:00,NVDA,2026-02-19T15:02:00+00:00,2.529,187.1618,22.34,0.2234,5,simulation
NVDA_2026-02-19T15:03:00+00:00,NVDA,2026-02-19T15:03:00+00:00,2.529,187.438,0.88,0.0088,5,simulation
NVDA_2026-02-19T15:04:00+00:00,NVDA,2026-02-19T15:04:00+00:00,2.529,187.2992,5.89,0.0589,5,simulation
NVDA_2026-02-19T15:05:00+00:00,NVDA,2026-02-19T15:05:00+00:00,2.529,187.45,18.13,0.1813,5,simulation
NVDA_2026-02-19T15:06:00+00:00,NVDA,2026-02-19T15:06:00+00:00,2.529,187.3905,14.92,0.1492,5,simulation
NVDA_2026-02-19T15:07:00+00:00,NVDA,2026-02-19T15:07:00+00:00,2.529,187.58,2.4,0.024,5,simulation
NVDA_2026-02-19T15:08:00+00:00,NVDA,2026-02-19T15:08:00+00:00,2.529,187.4545,15.76,0.1576,5,simulation
NVDA_2026-02-19T15:09:00+00:00,NVDA,2026-02-19T15:09:00+00:00,2.529,187.4095,24.57,0.2457,5,simulation
NVDA_2026-02-19T15:10:00+00:00,NVDA,2026-02-19T15:10:00+00:00,2.529,187.7899,13.48,0.1348,5,simulation
NVDA_2026-02-19T15:11:00+00:00,NVDA,2026-02-19T15:11:00+00:00,2.529,187.67,20.78,0.2078,5,simulation
NVDA_2026-02-19T15:12:00+00:00,NVDA,2026-02-19T15:12:00+00:00,2.529,187.625,34.38,0.3438,5,simulation
NVDA_2026-02-19T15:13:00+00:00,NVDA,2026-02-19T15:13:00+00:00,2.529,187.7499,1.07,0.0107,5,simulation
NVDA_2026-02-19T15:14:00+00:00,NVDA,2026-02-19T15:14:00+00:00,2.529,187.87,-3.19,-0.0319,5,simulation
NVDA_2026-02-19T15:15:00+00:00,NVDA,2026-02-19T15:15:00+00:00,2.529,188.0431,-6.53,-0.0653,5,simulation
NVDA_2026-02-19T15:16:00+00:00,NVDA,2026-02-19T15:16:00+00:00,2.529,188.06,-38.29,-0.3829,5,simulation
NVDA_2026-02-19T15:17:00+00:00,NVDA,2026-02-19T15:17:00+00:00,2.529,188.27,-29.48,-0.2948,5,simulation
NVDA_2026-02-19T15:18:00+00:00,NVDA,2026-02-19T15:18:00+00:00,2.529,187.7699,-0.79,-0.0079,5,simulation
NVDA_2026-02-19T15:19:00+00:00,NVDA,2026-02-19T15:19:00+00:00,2.529,187.8101,12.77,0.1277,5,simulation
NVDA_2026-02-19T15:20:00+00:00,NVDA,2026-02-19T15:20:00+00:00,2.529,187.9204,-11.19,-0.1119,5,simulation
NVDA_2026-02-19T15:21:00+00:00,NVDA,2026-02-19T15:21:00+00:00,2.529,187.34,14.95,0.1495,5,simulation
NVDA_2026-02-19T15:22:00+00:00,NVDA,2026-02-19T15:22:00+00:00,2.529,187.715,-4.18,-0.0418,5,simulation
NVDA_2026-02-19T15:23:00+00:00,NVDA,2026-02-19T15:23:00+00:00,2.528,187.755,-9.32,-0.0932,5,simulation
NVDA_2026-02-19T15:24:00+00:00,NVDA,2026-02-19T15:24:00+00:00,2.528,188.05,-22.91,-0.2291,5,simulation
NVDA_2026-02-19T15:25:00+00:00,NVDA,2026-02-19T15:25:00+00:00,2.528,187.7101,-4.27,-0.0427,5,simulation
NVDA_2026-02-19T15:26:00+00:00,NVDA,2026-02-19T15:26:00+00:00,2.528,187.62,17.59,0.1759,5,simulation
NVDA_2026-02-19T15:27:00+00:00,NVDA,2026-02-19T15:27:00+00:00,2.528,187.6365,29.5,0.295,5,simulation
NVDA_2026-02-19T15:28:00+00:00,NVDA,2026-02-19T15:28:00+00:00,2.528,187.58,35.38,0.3538,5,simulation
NVDA_2026-02-19T15:29:00+00:00,NVDA,2026-02-19T15:29:00+00:00,2.528,187.6191,39.51,0.3951,5,simulation
NVDA_2026-02-19T15:30:00+00:00,NVDA,2026-02-19T15:30:00+00:00,2.528,187.63,34.64,0.3464,5,simulation
NVDA_2026-02-19T15:31:00+00:00,NVDA,2026-02-19T15:31:00+00:00,2.528,187.95,13.83,0.1383,5,simulation
NVDA_2026-02-19T15:32:00+00:00,NVDA,2026-02-19T15:32:00+00:00,2.528,188.19,-1.06,-0.0106,5,simulation
NVDA_2026-02-19T15:33:00+00:00,NVDA,2026-02-19T15:33:00+00:00,2.528,188.2437,1.66,0.0166,5,simulation
NVDA_2026-02-19T15:34:00+00:00,NVDA,2026-02-19T15:34:00+00:00,2.528,188.3603,-9.57,-0.0957,5,simulation
NVDA_2026-02-19T15:35:00+00:00,NVDA,2026-02-19T15:35:00+00:00,2.528,188.28,-0.8,-0.008,5,simulation
NVDA_2026-02-19T15:36:00+00:00,NVDA,2026-02-19T15:36:00+00:00,2.528,188.21,3.19,0.0319,5,simulation
NVDA_2026-02-19T15:37:00+00:00,NVDA,2026-02-19T15:37:00+00:00,2.528,188.17,1.59,0.0159,5,simulation
NVDA_2026-02-19T15:38:00+00:00,NVDA,2026-02-19T15:38:00+00:00,2.528,188.275,-10.36,-0.1036,5,simulation
NVDA_2026-02-19T15:39:00+00:00,NVDA,2026-02-19T15:39:00+00:00,2.528,188.18,-9.58,-0.0958,5,simulation
NVDA_2026-02-19T15:40:00+00:00,NVDA,2026-02-19T15:40:00+00:00,2.526,188.265,-19.92,-0.1992,5,simulation
NVDA_2026-02-19T15:41:00+00:00,NVDA,2026-02-19T15:41:00+00:00,2.526,188.27,-17.28,-0.1728,5,simulation
NVDA_2026-02-19T15:42:00+00:00,NVDA,2026-02-19T15:42:00+00:00,2.526,188.2,-22.05,-0.2205,5,simulation
NVDA_2026-02-19T15:43:00+00:00,NVDA,2026-02-19T15:43:00+00:00,2.526,188.08,-14.41,-0.1441,5,simulation
NVDA_2026-02-19T15:44:00+00:00,NVDA,2026-02-19T15:44:00+00:00,2.526,187.9997,-9.82,-0.0982,5,simulation
NVDA_2026-02-19T15:45:00+00:00,NVDA,2026-02-19T15:45:00+00:00,2.526,187.89,-30.9,-0.309,5,simulation
NVDA_2026-02-19T15:46:00+00:00,NVDA,2026-02-19T15:46:00+00:00,2.526,187.9447,-38.56,-0.3856,5,simulation
NVDA_2026-02-19T15:47:00+00:00,NVDA,2026-02-19T15:47:00+00:00,2.526,187.785,-24.23,-0.2423,5,simulation
NVDA_2026-02-19T15:48:00+00:00,NVDA,2026-02-19T15:48:00+00:00,2.526,187.809,-19.38,-0.1938,5,simulation
NVDA_2026-02-19T15:49:00+00:00,NVDA,2026-02-19T15:49:00+00:00,2.526,187.815,-18.64,-0.1864,5,simulation
NVDA_2026-02-19T15:50:00+00:00,NVDA,2026-02-19T15:50:00+00:00,2.526,187.3094,17.92,0.1792,5,simulation
NVDA_2026-02-19T15:51:00+00:00,NVDA,2026-02-19T15:51:00+00:00,2.526,187.2199,34.59,0.3459,5,simulation
NVDA_2026-02-19T15:52:00+00:00,NVDA,2026-02-19T15:52:00+00:00,2.526,187.33,29.63,0.2963,5,simulation
NVDA_2026-02-19T15:53:00+00:00,NVDA,2026-02-19T15:53:00+00:00,2.525,187.445,30.94,0.3094,5,simulation
NVDA_2026-02-19T15:54:00+00:00,NVDA,2026-02-19T15:54:00+00:00,2.525,187.465,24.27,0.2427,5,simulation
NVDA_2026-02-19T15:55:00+00:00,NVDA,2026-02-19T15:55:00+00:00,2.525,187.645,10.4,0.104,5,simulation
NVDA_2026-02-19T15:56:00+00:00,NVDA,2026-02-19T15:56:00+00:00,2.525,187.8675,1.2,0.012,5,simulation
NVDA_2026-02-19T15:57:00+00:00,NVDA,2026-02-19T15:57:00+00:00,2.525,187.885,-9.58,-0.0958,5,simulation
NVDA_2026-02-19T15:58:00+00:00,NVDA,2026-02-19T15:58:00+00:00,2.525,188.025,-27.92,-0.2792,5,simulation
NVDA_2026-02-19T15:59:00+00:00,NVDA,2026-02-19T15:59:00+00:00,2.525,187.92,-22.62,-0.2262,5,simulation
NVDA_2026-02-19T16:00:00+00:00,NVDA,2026-02-19T16:00:00+00:00,2.525,187.8401,-26.62,-0.2662,5,simulation
NVDA_2026-02-19T16:01:00+00:00,NVDA,2026-02-19T16:01:00+00:00,2.525,187.89,-45.32,-0.4532,5,simulation
NVDA_2026-02-19T16:02:00+00:00,NVDA,2026-02-19T16:02:00+00:00,2.525,187.705,-38.62,-0.3862,5,simulation
NVDA_2026-02-19T16:03:00+00:00,NVDA,2026-02-19T16:03:00+00:00,2.524,187.5,-23.2,-0.232,5,simulation
NVDA_2026-02-19T16:04:00+00:00,NVDA,2026-02-19T16:04:00+00:00,2.524,187.495,-17.87,-0.1787,5,simulation
NVDA_2026-02-19T16:05:00+00:00,NVDA,2026-02-19T16:05:00+00:00,2.524,187.34,-6.94,-0.0694,5,simulation
NVDA_2026-02-19T16:06:00+00:00,NVDA,2026-02-19T16:06:00+00:00,2.524,187.0385,-5.59,-0.0559,5,simulation
NVDA_2026-02-19T16:07:00+00:00,NVDA,2026-02-19T16:07:00+00:00,2.524,186.98,10.16,0.1016,5,simulation
NVDA_2026-02-19T16:08:00+00:00,NVDA,2026-02-19T16:08:00+00:00,2.524,187.065,2.67,0.0267,5,simulation
NVDA_2026-02-19T16:09:00+00:00,NVDA,2026-02-19T16:09:00+00:00,2.524,187.1599,0.54,0.0054,5,simulation
NVDA_2026-02-19T16:10:00+00:00,NVDA,2026-02-19T16:10:00+00:00,2.524,187.21,6.14,0.0614,5,simulation
NVDA_2026-02-19T16:11:00+00:00,NVDA,2026-02-19T16:11:00+00:00,2.524,186.9339,28.95,0.2895,5,simulation
NVDA_2026-02-19T16:12:00+00:00,NVDA,2026-02-19T16:12:00+00:00,2.524,187.1699,14.97,0.1497,5,simulation
NVDA_2026-02-19T16:13:00+00:00,NVDA,2026-02-19T16:13:00+00:00,2.524,187.115,30.2,0.302,5,simulation
NVDA_2026-02-19T16:14:00+00:00,NVDA,2026-02-19T16:14:00+00:00,2.522,187.17,21.91,0.2191,5,simulation
NVDA_2026-02-19T16:15:00+00:00,NVDA,2026-02-19T16:15:00+00:00,2.522,187.325,21.89,0.2189,5,simulation
NVDA_2026-02-19T16:16:00+00:00,NVDA,2026-02-19T16:16:00+00:00,2.522,187.475,10.4,0.104,5,simulation
NVDA_2026-02-19T16:17:00+00:00,NVDA,2026-02-19T16:17:00+00:00,2.522,187.45,9.07,0.0907,5,simulation
NVDA_2026-02-19T16:18:00+00:00,NVDA,2026-02-19T16:18:00+00:00,2.522,187.68,8.53,0.0853,5,simulation
NVDA_2026-02-19T16:19:00+00:00,NVDA,2026-02-19T16:19:00+00:00,2.522,187.58,6.67,0.0667,5,simulation
NVDA_2026-02-19T16:20:00+00:00,NVDA,2026-02-19T16:20:00+00:00,2.522,187.735,-3.99,-0.0399,5,simulation
NVDA_2026-02-19T16:21:00+00:00,NVDA,2026-02-19T16:21:00+00:00,2.522,187.67,-2.13,-0.0213,5,simulation
NVDA_2026-02-19T16:22:00+00:00,NVDA,2026-02-19T16:22:00+00:00,2.522,187.62,-9.06,-0.0906,5,simulation
NVDA_2026-02-19T16:23:00+00:00,NVDA,2026-02-19T16:23:00+00:00,2.522,187.84,-29.55,-0.2955,5,simulation
NVDA_2026-02-19T16:24:00+00:00,NVDA,2026-02-19T16:24:00+00:00,2.522,187.7051,-20.52,-0.2052,5,simulation
NVDA_2026-02-19T16:25:00+00:00,NVDA,2026-02-19T16:25:00+00:00,2.522,187.66,-6.39,-0.0639,5,simulation
NVDA_2026-02-19T16:26:00+00:00,NVDA,2026-02-19T16:26:00+00:00,2.521,187.63,-3.52,-0.0352,5,simulation
NVDA_2026-02-19T16:27:00+00:00,NVDA,2026-02-19T16:27:00+00:00,2.521,187.45,11.74,0.1174,5,simulation
NVDA_2026-02-19T16:28:00+00:00,NVDA,2026-02-19T16:28:00+00:00,2.521,187.285,18.96,0.1896,5,simulation
NVDA_2026-02-19T16:29:00+00:00,NVDA,2026-02-19T16:29:00+00:00,2.521,187.32,19.49,0.1949,5,simulation
NVDA_2026-02-19T16:30:00+00:00,NVDA,2026-02-19T16:30:00+00:00,2.521,187.54,-7.46,-0.0746,5,simulation
NVDA_2026-02-19T16:31:00+00:00,NVDA,2026-02-19T16:31:00+00:00,2.521,187.564,-13.54,-0.1354,5,simulation
NVDA_2026-02-19T16:32:00+00:00,NVDA,2026-02-19T16:32:00+00:00,2.521,187.67,-20.78,-0.2078,5,simulation
NVDA_2026-02-19T16:33:00+00:00,NVDA,2026-02-19T16:33:00+00:00,2.521,187.64,-14.39,-0.1439,5,simulation
NVDA_2026-02-19T16:34:00+00:00,NVDA,2026-02-19T16:34:00+00:00,2.521,187.685,-22.11,-0.2211,5,simulation
NVDA_2026-02-19T16:35:00+00:00,NVDA,2026-02-19T16:35:00+00:00,2.521,187.4001,-13.08,-0.1308,5,simulation
NVDA_2026-02-19T16:36:00+00:00,NVDA,2026-02-19T16:36:00+00:00,2.521,187.31,-12.28,-0.1228,5,simulation
NVDA_2026-02-19T16:37:00+00:00,NVDA,2026-02-19T16:37:00+00:00,2.519,187.28,-6.14,-0.0614,5,simulation
NVDA_2026-02-19T16:38:00+00:00,NVDA,2026-02-19T16:38:00+00:00,2.519,187.37,-9.07,-0.0907,5,simulation
NVDA_2026-02-19T16:39:00+00:00,NVDA,2026-02-19T16:39:00+00:00,2.519,187.27,-23.92,-0.2392,5,simulation
NVDA_2026-02-19T16:40:00+00:00,NVDA,2026-02-19T16:40:00+00:00,2.519,187.155,-14.69,-0.1469,5,simulation
NVDA_2026-02-19T16:41:00+00:00,NVDA,2026-02-19T16:41:00+00:00,2.519,187.08,-25.19,-0.2519,5,simulation
NVDA_2026-02-19T16:42:00+00:00,NVDA,2026-02-19T16:42:00+00:00,2.519,187.165,-22.71,-0.2271,5,simulation
NVDA_2026-02-19T16:43:00+00:00,NVDA,2026-02-19T16:43:00+00:00,2.519,187.2,-28.85,-0.2885,5,simulation
NVDA_2026-02-19T16:44:00+00:00,NVDA,2026-02-19T16:44:00+00:00,2.519,186.822,-3.05,-0.0305,5,simulation
NVDA_2026-02-19T16:45:00+00:00,NVDA,2026-02-19T16:45:00+00:00,2.519,186.88,-8.29,-0.0829,5,simulation
NVDA_2026-02-19T16:46:00+00:00,NVDA,2026-02-19T16:46:00+00:00,2.519,186.6088,-5.83,-0.0583,5,simulation
NVDA_2026-02-19T16:47:00+00:00,NVDA,2026-02-19T16:47:00+00:00,2.519,186.74,-13.39,-0.1339,5,simulation
NVDA_2026-02-19T16:48:00+00:00,NVDA,2026-02-19T16:48:00+00:00,2.519,186.66,1.61,0.0161,5,simulation
NVDA_2026-02-19T16:49:00+00:00,NVDA,2026-02-19T16:49:00+00:00,2.518,186.765,14.19,0.1419,5,simulation
NVDA_2026-02-19T16:50:00+00:00,NVDA,2026-02-19T16:50:00+00:00,2.518,186.725,14.46,0.1446,5,simulation
NVDA_2026-02-19T16:51:00+00:00,NVDA,2026-02-19T16:51:00+00:00,2.518,186.5,19.03,0.1903,5,simulation
NVDA_2026-02-19T16:52:00+00:00,NVDA,2026-02-19T16:52:00+00:00,2.518,186.49,11.8,0.118,5,simulation
NVDA_2026-02-19T16:53:00+00:00,NVDA,2026-02-19T16:53:00+00:00,2.518,186.69,1.07,0.0107,5,simulation
NVDA_2026-02-19T16:54:00+00:00,NVDA,2026-02-19T16:54:00+00:00,2.518,187.03,-18.51,-0.1851,5,simulation
NVDA_2026-02-19T16:55:00+00:00,NVDA,2026-02-19T16:55:00+00:00,2.518,186.995,-19.35,-0.1935,5,simulation
NVDA_2026-02-19T16:56:00+00:00,NVDA,2026-02-19T16:56:00+00:00,2.518,186.855,-10.17,-0.1017,5,simulation
NVDA_2026-02-19T16:57:00+00:00,NVDA,2026-02-19T16:57:00+00:00,2.518,186.71,-9.67,-0.0967,5,simulation
NVDA_2026-02-19T16:58:00+00:00,NVDA,2026-02-19T16:58:00+00:00,2.518,186.71,-7.23,-0.0723,5,simulation
NVDA_2026-02-19T16:59:00+00:00,NVDA,2026-02-19T16:59:00+00:00,2.518,186.6839,-8.51,-0.0851,5,simulation
NVDA_2026-02-19T17:00:00+00:00,NVDA,2026-02-19T17:00:00+00:00,2.518,186.6331,-6.86,-0.0686,5,simulation
NVDA_2026-02-19T17:01:00+00:00,NVDA,2026-02-19T17:01:00+00:00,2.518,186.665,-4.29,-0.0429,5,simulation
NVDA_2026-02-19T17:02:00+00:00,NVDA,2026-02-19T17:02:00+00:00,2.518,186.5294,7.54,0.0754,5,simulation
NVDA_2026-02-19T17:03:00+00:00,NVDA,2026-02-19T17:03:00+00:00,2.518,186.575,3.48,0.0348,5,simulation
NVDA_2026-02-19T17:04:00+00:00,NVDA,2026-02-19T17:04:00+00:00,2.518,186.525,3.22,0.0322,5,simulation
NVDA_2026-02-19T17:05:00+00:00,NVDA,2026-02-19T17:05:00+00:00,2.518,186.505,6.7,0.067,5,simulation
NVDA_2026-02-19T17:06:00+00:00,NVDA,2026-02-19T17:06:00+00:00,2.518,186.585,7.5,0.075,5,simulation
NVDA_2026-02-19T17:07:00+00:00,NVDA,2026-02-19T17:07:00+00:00,2.518,186.67,0.0,0.0,5,simulation
NVDA_2026-02-19T17:08:00+00:00,NVDA,2026-02-19T17:08:00+00:00,2.518,186.64,1.03,0.0103,5,simulation
NVDA_2026-02-19T17:09:00+00:00,NVDA,2026-02-19T17:09:00+00:00,2.518,186.585,5.09,0.0509,5,simulation
NVDA_2026-02-19T17:10:00+00:00,NVDA,2026-02-19T17:10:00+00:00,2.518,186.6299,-2.38,-0.0238,5,simulation
NVDA_2026-02-19T17:11:00+00:00,NVDA,2026-02-19T17:11:00+00:00,2.518,186.725,-7.59,-0.0759,5,simulation
NVDA_2026-02-19T17:12:00+00:00,NVDA,2026-02-19T17:12:00+00:00,2.518,186.67,4.29,0.0429,5,simulation
NVDA_2026-02-19T17:13:00+00:00,NVDA,2026-02-19T17:13:00+00:00,2.518,186.6593,4.59,0.0459,5,simulation
NVDA_2026-02-19T17:14:00+00:00,NVDA,2026-02-19T17:14:00+00:00,2.516,186.68,5.89,0.0589,5,simulation
NVDA_2026-02-19T17:15:00+00:00,NVDA,2026-02-19T17:15:00+00:00,2.516,186.5855,12.57,0.1257,5,simulation
NVDA_2026-02-19T17:16:00+00:00,NVDA,2026-02-19T17:16:00+00:00,2.516,186.5832,15.1,0.151,5,simulation
NVDA_2026-02-19T17:17:00+00:00,NVDA,2026-02-19T17:17:00+00:00,2.516,186.75,5.35,0.0535,5,simulation
NVDA_2026-02-19T17:18:00+00:00,NVDA,2026-02-19T17:18:00+00:00,2.516,186.745,9.91,0.0991,5,simulation
NVDA_2026-02-19T17:19:00+00:00,NVDA,2026-02-19T17:19:00+00:00,2.516,186.79,3.22,0.0322,5,simulation
MA_2026-02-19T14:51:00+00:00,MA,2026-02-19T14:51:00+00:00,2.087,524.675,-11.53,-0.1153,5,simulation
MA_2026-02-19T14:52:00+00:00,MA,2026-02-19T14:52:00+00:00,2.087,524.3,3.05,0.0305,5,simulation
MA_2026-02-19T14:53:00+00:00,MA,2026-02-19T14:53:00+00:00,2.087,525.0,-2.76,-0.0276,5,simulation
MA_2026-02-19T14:54:00+00:00,MA,2026-02-19T14:54:00+00:00,2.087,524.83,-10.57,-0.1057,5,simulation
MA_2026-02-19T14:55:00+00:00,MA,2026-02-19T14:55:00+00:00,2.087,524.47,-1.62,-0.0162,5,simulation
MA_2026-02-19T14:56:00+00:00,MA,2026-02-19T14:56:00+00:00,2.087,524.07,-3.24,-0.0324,5,simulation
MA_2026-02-19T14:57:00+00:00,MA,2026-02-19T14:57:00+00:00,2.087,524.46,-11.54,-0.1154,5,simulation
MA_2026-02-19T14:58:00+00:00,MA,2026-02-19T14:58:00+00:00,2.087,524.855,-14.77,-0.1477,5,simulation
MA_2026-02-19T14:59:00+00:00,MA,2026-02-19T14:59:00+00:00,2.087,524.275,-6.77,-0.0677,5,simulation
MA_2026-02-19T15:00:00+00:00,MA,2026-02-19T15:00:00+00:00,2.087,524.385,-18.93,-0.1893,5,simulation
MA_2026-02-19T15:01:00+00:00,MA,2026-02-19T15:01:00+00:00,2.087,523.9,-13.23,-0.1323,5,simulation
MA_2026-02-19T15:02:00+00:00,MA,2026-02-19T15:02:00+00:00,2.087,523.855,-24.91,-0.2491,5,simulation
MA_2026-02-19T15:03:00+00:00,MA,2026-02-19T15:03:00+00:00,2.087,524.08,-35.49,-0.3549,5,simulation
MA_2026-02-19T15:04:00+00:00,MA,2026-02-19T15:04:00+00:00,2.086,523.92,-30.83,-0.3083,5,simulation
MA_2026-02-19T15:05:00+00:00,MA,2026-02-19T15:05:00+00:00,2.086,523.3925,-20.4,-0.204,5,simulation
MA_2026-02-19T15:06:00+00:00,MA,2026-02-19T15:06:00+00:00,2.086,523.2067,-17.43,-0.1743,5,simulation
MA_2026-02-19T15:07:00+00:00,MA,2026-02-19T15:07:00+00:00,2.086,522.55,-1.91,-0.0191,5,simulation
MA_2026-02-19T15:08:00+00:00,MA,2026-02-19T15:08:00+00:00,2.086,522.22,-1.34,-0.0134,5,simulation
MA_2026-02-19T15:09:00+00:00,MA,2026-02-19T15:09:00+00:00,2.086,522.305,-2.65,-0.0265,5,simulation
MA_2026-02-19T15:10:00+00:00,MA,2026-02-19T15:10:00+00:00,2.086,522.325,-16.85,-0.1685,5,simulation
MA_2026-02-19T15:11:00+00:00,MA,2026-02-19T15:11:00+00:00,2.086,522.295,-13.69,-0.1369,5,simulation
MA_2026-02-19T15:12:00+00:00,MA,2026-02-19T15:12:00+00:00,2.086,522.45,-17.23,-0.1723,5,simulation
MA_2026-02-19T15:13:00+00:00,MA,2026-02-19T15:13:00+00:00,2.086,522.15,-18.0,-0.18,5,simulation
MA_2026-02-19T15:14:00+00:00,MA,2026-02-19T15:14:00+00:00,2.086,522.1667,-22.34,-0.2234,5,simulation
